32.40,-37.48,-90.00
32.40,-37.48,-90.00
30.60,-44.97,-85.36
30.60,-44.97,-85.36
27.60,-74.95,-76.75
27.60,-74.95,-76.75
24.60,-74.95,-68.20
24.60,-74.95,-68.20
21.00,-89.95,-58.01
21.00,-89.95,-58.01
16.50,-112.43,-45.38
11.10,-134.92,-30.41
11.10,-134.92,-30.41
4.80,-157.40,-13.17
4.80,-157.40,-13.17
-2.40,-179.89,6.22
-2.40,-179.89,6.22
-9.60,-179.89,25.27
-9.60,-179.89,25.27
-15.60,-149.91,40.89
-19.50,-97.44,50.92
-19.50,-97.44,50.92
-22.80,-82.45,59.32
-22.80,-82.45,59.32
-25.50,-67.46,66.15
-25.50,-67.46,66.15
-27.30,-44.97,70.67
-27.30,-44.97,70.67
-28.20,-22.49,72.92
-28.20,-22.49,72.92
-28.80,-14.99,74.42
-29.40,-14.99,75.92
-29.40,-14.99,75.92
-28.50,22.49,73.67
-28.50,22.49,73.67
-27.00,37.48,69.92
-27.00,37.48,69.92
-24.60,59.96,63.88
-24.60,59.96,63.88
-21.60,74.95,56.27
-21.60,74.95,56.27
-18.00,89.95,47.07
-18.00,89.95,47.07
-12.90,127.42,33.89
-12.90,127.42,33.89
-6.60,157.40,17.37
-6.60,157.40,17.37
1.20,194.88,-3.43
1.20,194.88,-3.43
9.30,202.38,-25.46
9.30,202.38,-25.46
16.80,187.39,-46.22
22.80,149.91,-63.09
22.80,149.91,-63.09
28.50,142.41,-79.33
28.50,142.41,-79.33
33.00,112.43,-90.00
33.00,112.43,-90.00
36.60,89.95,-90.00
36.60,89.95,-90.00
39.00,59.96,-90.00
39.00,59.96,-90.00
41.40,59.96,-90.00
41.40,59.96,-90.00
42.90,37.48,-90.00
42.90,37.48,-90.00
43.80,22.49,-90.00
43.80,22.49,-90.00
43.20,-14.99,-90.00
41.40,-44.97,-90.00
41.40,-44.97,-90.00
39.00,-59.96,-90.00
39.00,-59.96,-90.00
35.40,-89.95,-90.00
35.40,-89.95,-90.00
31.20,-104.94,-87.09
31.20,-104.94,-87.09
26.40,-119.93,-73.32
21.30,-127.42,-58.85
21.30,-127.42,-58.85
15.60,-142.41,-42.88
15.60,-142.41,-42.88
9.60,-149.91,-26.28
9.60,-149.91,-26.28
1.80,-194.88,-5.05
1.80,-194.88,-5.05
-6.90,-217.37,18.17
-15.60,-217.37,40.89
-15.60,-217.37,40.89
-23.40,-194.88,60.84
-23.40,-194.88,60.84
-28.80,-134.92,74.42
-28.80,-134.92,74.42
-33.00,-104.94,84.85
-36.90,-97.44,85.00
-36.90,-97.44,85.00
-39.30,-59.96,85.00
-39.30,-59.96,85.00
-41.10,-44.97,85.00
-41.10,-44.97,85.00
-42.00,-22.49,85.00
-42.00,-22.49,85.00
-42.60,-14.99,85.00
-42.60,-14.99,85.00
-41.40,29.98,85.00
-39.30,52.47,85.00
-39.30,52.47,85.00
-36.00,82.45,85.00
-36.00,82.45,85.00
-32.10,97.44,82.62
-32.10,97.44,82.62
-27.00,127.42,69.92
-27.00,127.42,69.92
-21.00,149.91,54.75
-21.00,149.91,54.75
-14.40,164.90,37.79
-14.40,164.90,37.79
-6.30,202.38,16.58
-6.30,202.38,16.58
2.40,217.37,-6.67
2.40,217.37,-6.67
12.00,239.85,-32.89
12.00,239.85,-32.89
21.00,224.86,-58.01
28.80,194.88,-80.19
28.80,194.88,-80.19
35.70,172.40,-90.00
35.70,172.40,-90.00
42.00,157.40,-90.00
42.00,157.40,-90.00
46.20,104.94,-90.00
46.20,104.94,-90.00
49.50,82.45,-90.00
49.50,82.45,-90.00
51.60,52.47,-90.00
53.40,44.97,-90.00
53.40,44.97,-90.00
54.60,29.98,-90.00
54.60,29.98,-90.00
54.00,-14.99,-90.00
54.00,-14.99,-90.00
52.20,-44.97,-90.00
52.20,-44.97,-90.00
49.20,-74.95,-90.00
49.20,-74.95,-90.00
45.00,-104.94,-90.00
45.00,-104.94,-90.00
39.60,-134.92,-90.00
33.60,-149.91,-90.00
33.60,-149.91,-90.00
26.40,-179.89,-73.32
26.40,-179.89,-73.32
19.20,-179.89,-52.94
19.20,-179.89,-52.94
11.40,-194.88,-31.23
3.30,-202.38,-9.10
3.30,-202.38,-9.10
-5.40,-217.37,14.20
-5.40,-217.37,14.20
-14.10,-217.37,37.01
-14.10,-217.37,37.01
-23.40,-232.36,60.84
-23.40,-232.36,60.84
-30.90,-187.39,79.65
-37.20,-157.40,85.00
-37.20,-157.40,85.00
-42.00,-119.93,85.00
-42.00,-119.93,85.00
-45.90,-97.44,85.00
-45.90,-97.44,85.00
-48.00,-52.47,85.00
-49.20,-29.98,85.00
-49.20,-29.98,85.00
-49.80,-14.99,85.00
-49.80,-14.99,85.00
-49.50,7.50,85.00
-49.50,7.50,85.00
-47.70,44.97,85.00
-47.70,44.97,85.00
-44.10,89.95,85.00
-44.10,89.95,85.00
-39.90,104.94,85.00
-39.90,104.94,85.00
-33.90,149.91,85.00
-33.90,149.91,85.00
-27.30,164.90,70.67
-27.30,164.90,70.67
-20.10,179.89,52.45
-11.70,209.87,30.77
-11.70,209.87,30.77
